epidemic_days,date,product,LightGBM
7,2024-01-25,P0004,530.7925937879949
7,2024-01-26,P0004,638.3207823007721
7,2024-01-27,P0004,468.20845879530714
7,2024-01-28,P0004,640.0911466389247
7,2024-01-29,P0004,478.28460192574937
7,2024-01-30,P0004,452.1026357085884
8,2024-01-03,P0007,355.1750304144795
8,2024-01-04,P0007,360.3779415397733
8,2024-01-05,P0007,339.65660813338803
8,2024-01-06,P0007,308.7908765968896
8,2024-01-07,P0007,287.5438643341129
8,2024-01-08,P0007,308.85244400376575
8,2024-01-09,P0007,282.4511780809285
8,2024-01-10,P0007,356.90454796957476
8,2024-01-11,P0007,484.1569419290064
8,2024-01-12,P0007,497.23869998667465
8,2024-01-13,P0007,659.5386924348879
8,2024-01-14,P0007,483.06096397061225
8,2024-01-15,P0007,523.1297865855047
8,2024-01-16,P0007,576.0659338669719
8,2024-01-17,P0007,603.0931634927509
8,2024-01-18,P0007,516.313572952967
8,2024-01-19,P0007,462.94804056927416
8,2024-01-20,P0007,701.4839935297248
8,2024-01-21,P0007,477.9167064707922
8,2024-01-22,P0007,525.9083252701664
8,2024-01-23,P0007,469.58761318571015
8,2024-01-24,P0007,480.66293539147114
8,2024-01-25,P0007,675.1150050827358
8,2024-01-26,P0007,500.68175982750387
8,2024-01-27,P0007,587.1623351510807
8,2024-01-28,P0007,510.2648566913915
8,2024-01-29,P0007,496.0033847499557
8,2024-01-30,P0007,463.313059628998
8,2024-01-03,P0013,287.1651030559953
8,2024-01-04,P0013,291.67260155680844
8,2024-01-05,P0013,411.48405587106345
8,2024-01-06,P0013,297.28625907262665
8,2024-01-07,P0013,366.3004247666801
8,2024-01-08,P0013,305.00063511061444
8,2024-01-09,P0013,345.66126333873217
8,2024-01-10,P0013,353.22935543083094
8,2024-01-11,P0013,477.2652636114055
8,2024-01-12,P0013,492.98739493357107
8,2024-01-13,P0013,507.37958946364296
8,2024-01-14,P0013,480.6913640197273
8,2024-01-15,P0013,505.5932309004809
8,2024-01-16,P0013,564.3425916458634
8,2024-01-17,P0013,589.3193301812058
8,2024-01-18,P0013,506.09284876048196
8,2024-01-19,P0013,458.76627421058055
8,2024-01-20,P0013,545.8912072081177
8,2024-01-21,P0013,459.96933895139335
8,2024-01-22,P0013,511.16804638925254
8,2024-01-23,P0013,584.4039401901522
8,2024-01-24,P0013,478.9017887904806
8,2024-01-25,P0013,661.5896682116086
8,2024-01-26,P0013,495.87738148845705
8,2024-01-27,P0013,588.1510504329854
8,2024-01-28,P0013,508.3648153988895
8,2024-01-29,P0013,481.9693085464964
8,2024-01-30,P0013,461.8778523043749
8,2024-01-03,P0004,302.35376960409553
8,2024-01-04,P0004,317.5118892371306
8,2024-01-05,P0004,343.4100650370722
8,2024-01-06,P0004,328.5089677593914
8,2024-01-07,P0004,323.6643076454392
8,2024-01-08,P0004,426.055339665424
8,2024-01-09,P0004,303.72735418399697
8,2024-01-10,P0004,305.33834786777436
8,2024-01-11,P0004,611.6623928678888
8,2024-01-12,P0004,628.9177728701834
8,2024-01-13,P0004,512.7684480754326
8,2024-01-14,P0004,607.150634970199
8,2024-01-15,P0004,506.4348127338186
8,2024-01-16,P0004,567.1133808442611
8,2024-01-17,P0004,471.5037651306901
8,2024-01-18,P0004,639.6490850148576
8,2024-01-19,P0004,456.8971674048951
8,2024-01-20,P0004,690.3634733417767
8,2024-01-21,P0004,587.9159179740125
8,2024-01-22,P0004,520.9821980532502
8,2024-01-23,P0004,469.2337115662607
8,2024-01-24,P0004,479.94608835117003
8,2024-01-25,P0004,530.7925937879949
8,2024-01-26,P0004,638.3207823007721
8,2024-01-27,P0004,468.20845879530714
8,2024-01-28,P0004,640.0911466389247
8,2024-01-29,P0004,478.28460192574937
8,2024-01-30,P0004,452.1026357085884
9,2024-01-03,P0007,355.1750304144795
9,2024-01-04,P0007,360.3779415397733
9,2024-01-05,P0007,339.65660813338803
9,2024-01-06,P0007,308.7908765968896
9,2024-01-07,P0007,287.5438643341129
9,2024-01-08,P0007,308.85244400376575
9,2024-01-09,P0007,282.4511780809285
9,2024-01-10,P0007,356.90454796957476
9,2024-01-11,P0007,302.305373345226
9,2024-01-12,P0007,497.23869998667465
9,2024-01-13,P0007,659.5386924348879
9,2024-01-14,P0007,483.06096397061225
9,2024-01-15,P0007,523.1297865855047
9,2024-01-16,P0007,576.0659338669719
9,2024-01-17,P0007,603.0931634927509
9,2024-01-18,P0007,516.313572952967
9,2024-01-19,P0007,462.94804056927416
9,2024-01-20,P0007,701.4839935297248
9,2024-01-21,P0007,477.9167064707922
9,2024-01-22,P0007,525.9083252701664
9,2024-01-23,P0007,469.58761318571015
9,2024-01-24,P0007,480.66293539147114
9,2024-01-25,P0007,675.1150050827358
9,2024-01-26,P0007,500.68175982750387
9,2024-01-27,P0007,587.1623351510807
9,2024-01-28,P0007,510.2648566913915
9,2024-01-29,P0007,496.0033847499557
9,2024-01-30,P0007,463.313059628998
9,2024-01-03,P0013,287.1651030559953
9,2024-01-04,P0013,291.67260155680844
9,2024-01-05,P0013,411.48405587106345
9,2024-01-06,P0013,297.28625907262665
9,2024-01-07,P0013,366.3004247666801
9,2024-01-08,P0013,305.00063511061444
9,2024-01-09,P0013,345.66126333873217
9,2024-01-10,P0013,353.22935543083094
9,2024-01-11,P0013,299.36516087804296
9,2024-01-12,P0013,492.98739493357107
9,2024-01-13,P0013,507.37958946364296
9,2024-01-14,P0013,480.6913640197273
9,2024-01-15,P0013,505.5932309004809
9,2024-01-16,P0013,564.3425916458634
9,2024-01-17,P0013,589.3193301812058
9,2024-01-18,P0013,506.09284876048196
9,2024-01-19,P0013,458.76627421058055
9,2024-01-20,P0013,545.8912072081177
9,2024-01-21,P0013,459.96933895139335
9,2024-01-22,P0013,511.16804638925254
9,2024-01-23,P0013,584.4039401901522
9,2024-01-24,P0013,478.9017887904806
9,2024-01-25,P0013,661.5896682116086
9,2024-01-26,P0013,495.87738148845705
9,2024-01-27,P0013,588.1510504329854
9,2024-01-28,P0013,508.3648153988895
9,2024-01-29,P0013,481.9693085464964
9,2024-01-30,P0013,461.8778523043749
9,2024-01-03,P0004,302.35376960409553
9,2024-01-04,P0004,317.5118892371306
9,2024-01-05,P0004,343.4100650370722
9,2024-01-06,P0004,328.5089677593914
9,2024-01-07,P0004,323.6643076454392
9,2024-01-08,P0004,426.055339665424
9,2024-01-09,P0004,303.72735418399697
9,2024-01-10,P0004,305.33834786777436
9,2024-01-11,P0004,405.72003566257996
9,2024-01-12,P0004,628.9177728701834
9,2024-01-13,P0004,512.7684480754326
9,2024-01-14,P0004,607.150634970199
9,2024-01-15,P0004,506.4348127338186
9,2024-01-16,P0004,567.1133808442611
9,2024-01-17,P0004,471.5037651306901
9,2024-01-18,P0004,639.6490850148576
9,2024-01-19,P0004,456.8971674048951
9,2024-01-20,P0004,690.3634733417767
9,2024-01-21,P0004,587.9159179740125
9,2024-01-22,P0004,520.9821980532502
9,2024-01-23,P0004,469.2337115662607
9,2024-01-24,P0004,479.94608835117003
9,2024-01-25,P0004,530.7925937879949
9,2024-01-26,P0004,638.3207823007721
9,2024-01-27,P0004,468.20845879530714
9,2024-01-28,P0004,640.0911466389247
9,2024-01-29,P0004,478.28460192574937
9,2024-01-30,P0004,452.1026357085884
10,2024-01-03,P0007,355.1750304144795
10,2024-01-04,P0007,360.3779415397733
10,2024-01-05,P0007,339.65660813338803
10,2024-01-06,P0007,308.7908765968896
10,2024-01-07,P0007,287.5438643341129
10,2024-01-08,P0007,308.85244400376575
10,2024-01-09,P0007,282.4511780809285
10,2024-01-10,P0007,356.90454796957476
10,2024-01-11,P0007,302.305373345226
10,2024-01-12,P0007,294.69198798782986
10,2024-01-13,P0007,659.5386924348879
10,2024-01-14,P0007,483.06096397061225
10,2024-01-15,P0007,523.1297865855047
10,2024-01-16,P0007,576.0659338669719
10,2024-01-17,P0007,603.0931634927509
10,2024-01-18,P0007,516.313572952967
10,2024-01-19,P0007,462.94804056927416
10,2024-01-20,P0007,701.4839935297248
10,2024-01-21,P0007,477.9167064707922
10,2024-01-22,P0007,525.9083252701664
10,2024-01-23,P0007,469.58761318571015
10,2024-01-24,P0007,480.66293539147114
10,2024-01-25,P0007,675.1150050827358
10,2024-01-26,P0007,500.68175982750387
10,2024-01-27,P0007,587.1623351510807
10,2024-01-28,P0007,510.2648566913915
10,2024-01-29,P0007,496.0033847499557
10,2024-01-30,P0007,463.313059628998
10,2024-01-03,P0013,287.1651030559953
10,2024-01-04,P0013,291.67260155680844
10,2024-01-05,P0013,411.48405587106345
10,2024-01-06,P0013,297.28625907262665
10,2024-01-07,P0013,366.3004247666801
10,2024-01-08,P0013,305.00063511061444
10,2024-01-09,P0013,345.66126333873217
10,2024-01-10,P0013,353.22935543083094
10,2024-01-11,P0013,299.36516087804296
10,2024-01-12,P0013,293.9146988736636
10,2024-01-13,P0013,507.37958946364296
10,2024-01-14,P0013,480.6913640197273
10,2024-01-15,P0013,505.5932309004809
10,2024-01-16,P0013,564.3425916458634
10,2024-01-17,P0013,589.3193301812058
10,2024-01-18,P0013,506.09284876048196
10,2024-01-19,P0013,458.76627421058055
10,2024-01-20,P0013,545.8912072081177
10,2024-01-21,P0013,459.96933895139335
10,2024-01-22,P0013,511.16804638925254
10,2024-01-23,P0013,584.4039401901522
10,2024-01-24,P0013,478.9017887904806
10,2024-01-25,P0013,661.5896682116086
10,2024-01-26,P0013,495.87738148845705
10,2024-01-27,P0013,588.1510504329854
10,2024-01-28,P0013,508.3648153988895
10,2024-01-29,P0013,481.9693085464964
10,2024-01-30,P0013,461.8778523043749
10,2024-01-03,P0004,302.35376960409553
10,2024-01-04,P0004,317.5118892371306
10,2024-01-05,P0004,343.4100650370722
10,2024-01-06,P0004,328.5089677593914
10,2024-01-07,P0004,323.6643076454392
10,2024-01-08,P0004,426.055339665424
10,2024-01-09,P0004,303.72735418399697
10,2024-01-10,P0004,305.33834786777436
10,2024-01-11,P0004,405.72003566257996
10,2024-01-12,P0004,404.4860448428528
10,2024-01-13,P0004,512.7684480754326
10,2024-01-14,P0004,607.150634970199
10,2024-01-15,P0004,506.4348127338186
10,2024-01-16,P0004,567.1133808442611
10,2024-01-17,P0004,471.5037651306901
10,2024-01-18,P0004,639.6490850148576
10,2024-01-19,P0004,456.8971674048951
10,2024-01-20,P0004,690.3634733417767
10,2024-01-21,P0004,587.9159179740125
10,2024-01-22,P0004,520.9821980532502
10,2024-01-23,P0004,469.2337115662607
10,2024-01-24,P0004,479.94608835117003
10,2024-01-25,P0004,530.7925937879949
10,2024-01-26,P0004,638.3207823007721
10,2024-01-27,P0004,468.20845879530714
10,2024-01-28,P0004,640.0911466389247
10,2024-01-29,P0004,478.28460192574937
10,2024-01-30,P0004,452.1026357085884
11,2024-01-03,P0007,355.1750304144795
11,2024-01-04,P0007,360.3779415397733
11,2024-01-05,P0007,339.65660813338803
11,2024-01-06,P0007,308.7908765968896
11,2024-01-07,P0007,287.5438643341129
11,2024-01-08,P0007,308.85244400376575
11,2024-01-09,P0007,282.4511780809285
11,2024-01-10,P0007,356.90454796957476
11,2024-01-11,P0007,302.305373345226
11,2024-01-12,P0007,294.69198798782986
11,2024-01-13,P0007,396.2407397877294
11,2024-01-14,P0007,483.06096397061225
11,2024-01-15,P0007,523.1297865855047
11,2024-01-16,P0007,576.0659338669719
11,2024-01-17,P0007,603.0931634927509
11,2024-01-18,P0007,516.313572952967
11,2024-01-19,P0007,462.94804056927416
11,2024-01-20,P0007,701.4839935297248
11,2024-01-21,P0007,477.9167064707922
11,2024-01-22,P0007,525.9083252701664
11,2024-01-23,P0007,469.58761318571015
11,2024-01-24,P0007,480.66293539147114
11,2024-01-25,P0007,675.1150050827358
11,2024-01-26,P0007,500.68175982750387
11,2024-01-27,P0007,587.1623351510807
11,2024-01-28,P0007,510.2648566913915
11,2024-01-29,P0007,496.0033847499557
11,2024-01-30,P0007,463.313059628998
11,2024-01-03,P0013,287.1651030559953
11,2024-01-04,P0013,291.67260155680844
11,2024-01-05,P0013,411.48405587106345
11,2024-01-06,P0013,297.28625907262665
11,2024-01-07,P0013,366.3004247666801
11,2024-01-08,P0013,305.00063511061444
11,2024-01-09,P0013,345.66126333873217
11,2024-01-10,P0013,353.22935543083094
11,2024-01-11,P0013,299.36516087804296
11,2024-01-12,P0013,293.9146988736636
11,2024-01-13,P0013,298.1094102073803
11,2024-01-14,P0013,480.6913640197273
11,2024-01-15,P0013,505.5932309004809
11,2024-01-16,P0013,564.3425916458634
11,2024-01-17,P0013,589.3193301812058
11,2024-01-18,P0013,506.09284876048196
11,2024-01-19,P0013,458.76627421058055
11,2024-01-20,P0013,545.8912072081177
11,2024-01-21,P0013,459.96933895139335
11,2024-01-22,P0013,511.16804638925254
11,2024-01-23,P0013,584.4039401901522
11,2024-01-24,P0013,478.9017887904806
11,2024-01-25,P0013,661.5896682116086
11,2024-01-26,P0013,495.87738148845705
11,2024-01-27,P0013,588.1510504329854
11,2024-01-28,P0013,508.3648153988895
11,2024-01-29,P0013,481.9693085464964
11,2024-01-30,P0013,461.8778523043749
11,2024-01-03,P0004,302.35376960409553
11,2024-01-04,P0004,317.5118892371306
11,2024-01-05,P0004,343.4100650370722
11,2024-01-06,P0004,328.5089677593914
11,2024-01-07,P0004,323.6643076454392
11,2024-01-08,P0004,426.055339665424
11,2024-01-09,P0004,303.72735418399697
11,2024-01-10,P0004,305.33834786777436
11,2024-01-11,P0004,405.72003566257996
11,2024-01-12,P0004,404.4860448428528
11,2024-01-13,P0004,323.0261235114655
11,2024-01-14,P0004,607.150634970199
11,2024-01-15,P0004,506.4348127338186
11,2024-01-16,P0004,567.1133808442611
11,2024-01-17,P0004,471.5037651306901
11,2024-01-18,P0004,639.6490850148576
11,2024-01-19,P0004,456.8971674048951
11,2024-01-20,P0004,690.3634733417767
11,2024-01-21,P0004,587.9159179740125
11,2024-01-22,P0004,520.9821980532502
11,2024-01-23,P0004,469.2337115662607
11,2024-01-24,P0004,479.94608835117003
11,2024-01-25,P0004,530.7925937879949
11,2024-01-26,P0004,638.3207823007721
11,2024-01-27,P0004,468.20845879530714
11,2024-01-28,P0004,640.0911466389247
11,2024-01-29,P0004,478.28460192574937
11,2024-01-30,P0004,452.1026357085884
12,2024-01-03,P0007,355.1750304144795
12,2024-01-04,P0007,360.3779415397733
12,2024-01-05,P0007,339.65660813338803
12,2024-01-06,P0007,308.7908765968896
12,2024-01-07,P0007,287.5438643341129
12,2024-01-08,P0007,308.85244400376575
12,2024-01-09,P0007,282.4511780809285
12,2024-01-10,P0007,356.90454796957476
12,2024-01-11,P0007,302.305373345226
12,2024-01-12,P0007,294.69198798782986
12,2024-01-13,P0007,396.2407397877294
12,2024-01-14,P0007,288.87390275924446
12,2024-01-15,P0007,523.1297865855047
12,2024-01-16,P0007,576.0659338669719
12,2024-01-17,P0007,603.0931634927509
12,2024-01-18,P0007,516.313572952967
12,2024-01-19,P0007,462.94804056927416
12,2024-01-20,P0007,701.4839935297248
12,2024-01-21,P0007,477.9167064707922
12,2024-01-22,P0007,525.9083252701664
12,2024-01-23,P0007,469.58761318571015
12,2024-01-24,P0007,480.66293539147114
12,2024-01-25,P0007,675.1150050827358
12,2024-01-26,P0007,500.68175982750387
12,2024-01-27,P0007,587.1623351510807
12,2024-01-28,P0007,510.2648566913915
12,2024-01-29,P0007,496.0033847499557
12,2024-01-30,P0007,463.313059628998
12,2024-01-03,P0013,287.1651030559953
12,2024-01-04,P0013,291.67260155680844
12,2024-01-05,P0013,411.48405587106345
12,2024-01-06,P0013,297.28625907262665
12,2024-01-07,P0013,366.3004247666801
12,2024-01-08,P0013,305.00063511061444
12,2024-01-09,P0013,345.66126333873217
12,2024-01-10,P0013,353.22935543083094
12,2024-01-11,P0013,299.36516087804296
12,2024-01-12,P0013,293.9146988736636
12,2024-01-13,P0013,298.1094102073803
12,2024-01-14,P0013,282.54683720422827
12,2024-01-15,P0013,505.5932309004809
12,2024-01-16,P0013,564.3425916458634
12,2024-01-17,P0013,589.3193301812058
12,2024-01-18,P0013,506.09284876048196
12,2024-01-19,P0013,458.76627421058055
12,2024-01-20,P0013,545.8912072081177
12,2024-01-21,P0013,459.96933895139335
12,2024-01-22,P0013,511.16804638925254
12,2024-01-23,P0013,584.4039401901522
12,2024-01-24,P0013,478.9017887904806
12,2024-01-25,P0013,661.5896682116086
12,2024-01-26,P0013,495.87738148845705
12,2024-01-27,P0013,588.1510504329854
12,2024-01-28,P0013,508.3648153988895
12,2024-01-29,P0013,481.9693085464964
12,2024-01-30,P0013,461.8778523043749
12,2024-01-03,P0004,302.35376960409553
12,2024-01-04,P0004,317.5118892371306
12,2024-01-05,P0004,343.4100650370722
12,2024-01-06,P0004,328.5089677593914
12,2024-01-07,P0004,323.6643076454392
12,2024-01-08,P0004,426.055339665424
12,2024-01-09,P0004,303.72735418399697
12,2024-01-10,P0004,305.33834786777436
12,2024-01-11,P0004,405.72003566257996
12,2024-01-12,P0004,404.4860448428528
12,2024-01-13,P0004,323.0261235114655
12,2024-01-14,P0004,389.54877489778653
12,2024-01-15,P0004,506.4348127338186
12,2024-01-16,P0004,567.1133808442611
12,2024-01-17,P0004,471.5037651306901
12,2024-01-18,P0004,639.6490850148576
12,2024-01-19,P0004,456.8971674048951
12,2024-01-20,P0004,690.3634733417767
12,2024-01-21,P0004,587.9159179740125
12,2024-01-22,P0004,520.9821980532502
12,2024-01-23,P0004,469.2337115662607
12,2024-01-24,P0004,479.94608835117003
12,2024-01-25,P0004,530.7925937879949
12,2024-01-26,P0004,638.3207823007721
12,2024-01-27,P0004,468.20845879530714
12,2024-01-28,P0004,640.0911466389247
12,2024-01-29,P0004,478.28460192574937
12,2024-01-30,P0004,452.1026357085884
13,2024-01-03,P0007,355.1750304144795
13,2024-01-04,P0007,360.3779415397733
13,2024-01-05,P0007,339.65660813338803
13,2024-01-06,P0007,308.7908765968896
13,2024-01-07,P0007,287.5438643341129
13,2024-01-08,P0007,308.85244400376575
13,2024-01-09,P0007,282.4511780809285
13,2024-01-10,P0007,356.90454796957476
13,2024-01-11,P0007,302.305373345226
13,2024-01-12,P0007,294.69198798782986
13,2024-01-13,P0007,396.2407397877294
13,2024-01-14,P0007,288.87390275924446
13,2024-01-15,P0007,303.762768966523
13,2024-01-16,P0007,576.0659338669719
13,2024-01-17,P0007,603.0931634927509
13,2024-01-18,P0007,516.313572952967
13,2024-01-19,P0007,462.94804056927416
13,2024-01-20,P0007,701.4839935297248
13,2024-01-21,P0007,477.9167064707922
13,2024-01-22,P0007,525.9083252701664
13,2024-01-23,P0007,469.58761318571015
13,2024-01-24,P0007,480.66293539147114
13,2024-01-25,P0007,675.1150050827358
13,2024-01-26,P0007,500.68175982750387
13,2024-01-27,P0007,587.1623351510807
13,2024-01-28,P0007,510.2648566913915
13,2024-01-29,P0007,496.0033847499557
13,2024-01-30,P0007,463.313059628998
13,2024-01-03,P0013,287.1651030559953
13,2024-01-04,P0013,291.67260155680844
13,2024-01-05,P0013,411.48405587106345
13,2024-01-06,P0013,297.28625907262665
13,2024-01-07,P0013,366.3004247666801
13,2024-01-08,P0013,305.00063511061444
13,2024-01-09,P0013,345.66126333873217
13,2024-01-10,P0013,353.22935543083094
13,2024-01-11,P0013,299.36516087804296
13,2024-01-12,P0013,293.9146988736636
13,2024-01-13,P0013,298.1094102073803
13,2024-01-14,P0013,282.54683720422827
13,2024-01-15,P0013,298.561652301501
13,2024-01-16,P0013,564.3425916458634
13,2024-01-17,P0013,589.3193301812058
13,2024-01-18,P0013,506.09284876048196
13,2024-01-19,P0013,458.76627421058055
13,2024-01-20,P0013,545.8912072081177
13,2024-01-21,P0013,459.96933895139335
13,2024-01-22,P0013,511.16804638925254
13,2024-01-23,P0013,584.4039401901522
13,2024-01-24,P0013,478.9017887904806
13,2024-01-25,P0013,661.5896682116086
13,2024-01-26,P0013,495.87738148845705
13,2024-01-27,P0013,588.1510504329854
13,2024-01-28,P0013,508.3648153988895
13,2024-01-29,P0013,481.9693085464964
13,2024-01-30,P0013,461.8778523043749
13,2024-01-03,P0004,302.35376960409553
13,2024-01-04,P0004,317.5118892371306
13,2024-01-05,P0004,343.4100650370722
13,2024-01-06,P0004,328.5089677593914
13,2024-01-07,P0004,323.6643076454392
13,2024-01-08,P0004,426.055339665424
13,2024-01-09,P0004,303.72735418399697
13,2024-01-10,P0004,305.33834786777436
13,2024-01-11,P0004,405.72003566257996
13,2024-01-12,P0004,404.4860448428528
13,2024-01-13,P0004,323.0261235114655
13,2024-01-14,P0004,389.54877489778653
13,2024-01-15,P0004,318.1661990671055
13,2024-01-16,P0004,567.1133808442611
13,2024-01-17,P0004,471.5037651306901
13,2024-01-18,P0004,639.6490850148576
13,2024-01-19,P0004,456.8971674048951
13,2024-01-20,P0004,690.3634733417767
13,2024-01-21,P0004,587.9159179740125
13,2024-01-22,P0004,520.9821980532502
13,2024-01-23,P0004,469.2337115662607
13,2024-01-24,P0004,479.94608835117003
13,2024-01-25,P0004,530.7925937879949
13,2024-01-26,P0004,638.3207823007721
13,2024-01-27,P0004,468.20845879530714
13,2024-01-28,P0004,640.0911466389247
13,2024-01-29,P0004,478.28460192574937
13,2024-01-30,P0004,452.1026357085884
14,2024-01-03,P0007,355.1750304144795
14,2024-01-04,P0007,360.3779415397733
14,2024-01-05,P0007,339.65660813338803
14,2024-01-06,P0007,308.7908765968896
14,2024-01-07,P0007,287.5438643341129
14,2024-01-08,P0007,308.85244400376575
14,2024-01-09,P0007,282.4511780809285
14,2024-01-10,P0007,356.90454796957476
14,2024-01-11,P0007,302.305373345226
14,2024-01-12,P0007,294.69198798782986
14,2024-01-13,P0007,396.2407397877294
14,2024-01-14,P0007,288.87390275924446
14,2024-01-15,P0007,303.762768966523
14,2024-01-16,P0007,357.1310256784598
14,2024-01-17,P0007,603.0931634927509
14,2024-01-18,P0007,516.313572952967
14,2024-01-19,P0007,462.94804056927416
14,2024-01-20,P0007,701.4839935297248
14,2024-01-21,P0007,477.9167064707922
14,2024-01-22,P0007,525.9083252701664
14,2024-01-23,P0007,469.58761318571015
14,2024-01-24,P0007,480.66293539147114
14,2024-01-25,P0007,675.1150050827358
14,2024-01-26,P0007,500.68175982750387
14,2024-01-27,P0007,587.1623351510807
14,2024-01-28,P0007,510.2648566913915
14,2024-01-29,P0007,496.0033847499557
14,2024-01-30,P0007,463.313059628998
14,2024-01-03,P0013,287.1651030559953
14,2024-01-04,P0013,291.67260155680844
14,2024-01-05,P0013,411.48405587106345
14,2024-01-06,P0013,297.28625907262665
14,2024-01-07,P0013,366.3004247666801
14,2024-01-08,P0013,305.00063511061444
14,2024-01-09,P0013,345.66126333873217
14,2024-01-10,P0013,353.22935543083094
14,2024-01-11,P0013,299.36516087804296
14,2024-01-12,P0013,293.9146988736636
14,2024-01-13,P0013,298.1094102073803
14,2024-01-14,P0013,282.54683720422827
14,2024-01-15,P0013,298.561652301501
14,2024-01-16,P0013,346.32002628023736
14,2024-01-17,P0013,589.3193301812058
14,2024-01-18,P0013,506.09284876048196
14,2024-01-19,P0013,458.76627421058055
14,2024-01-20,P0013,545.8912072081177
14,2024-01-21,P0013,459.96933895139335
14,2024-01-22,P0013,511.16804638925254
14,2024-01-23,P0013,584.4039401901522
14,2024-01-24,P0013,478.9017887904806
14,2024-01-25,P0013,661.5896682116086
14,2024-01-26,P0013,495.87738148845705
14,2024-01-27,P0013,588.1510504329854
14,2024-01-28,P0013,508.3648153988895
14,2024-01-29,P0013,481.9693085464964
14,2024-01-30,P0013,461.8778523043749
14,2024-01-03,P0004,302.35376960409553
14,2024-01-04,P0004,317.5118892371306
14,2024-01-05,P0004,343.4100650370722
14,2024-01-06,P0004,328.5089677593914
14,2024-01-07,P0004,323.6643076454392
14,2024-01-08,P0004,426.055339665424
14,2024-01-09,P0004,303.72735418399697
14,2024-01-10,P0004,305.33834786777436
14,2024-01-11,P0004,405.72003566257996
14,2024-01-12,P0004,404.4860448428528
14,2024-01-13,P0004,323.0261235114655
14,2024-01-14,P0004,389.54877489778653
14,2024-01-15,P0004,318.1661990671055
14,2024-01-16,P0004,372.567055434409
14,2024-01-17,P0004,471.5037651306901
14,2024-01-18,P0004,639.6490850148576
14,2024-01-19,P0004,456.8971674048951
14,2024-01-20,P0004,690.3634733417767
14,2024-01-21,P0004,587.9159179740125
14,2024-01-22,P0004,520.9821980532502
14,2024-01-23,P0004,469.2337115662607
14,2024-01-24,P0004,479.94608835117003
14,2024-01-25,P0004,530.7925937879949
14,2024-01-26,P0004,638.3207823007721
14,2024-01-27,P0004,468.20845879530714
14,2024-01-28,P0004,640.0911466389247
14,2024-01-29,P0004,478.28460192574937
14,2024-01-30,P0004,452.1026357085884
15,2024-01-03,P0007,355.1750304144795
15,2024-01-04,P0007,360.3779415397733
15,2024-01-05,P0007,339.65660813338803
15,2024-01-06,P0007,308.7908765968896
15,2024-01-07,P0007,287.5438643341129
15,2024-01-08,P0007,308.85244400376575
15,2024-01-09,P0007,282.4511780809285
15,2024-01-10,P0007,356.90454796957476
15,2024-01-11,P0007,302.305373345226
15,2024-01-12,P0007,294.69198798782986
15,2024-01-13,P0007,396.2407397877294
15,2024-01-14,P0007,288.87390275924446
15,2024-01-15,P0007,303.762768966523
15,2024-01-16,P0007,357.1310256784598
15,2024-01-17,P0007,361.18168060520895
15,2024-01-18,P0007,516.313572952967
15,2024-01-19,P0007,462.94804056927416
15,2024-01-20,P0007,701.4839935297248
15,2024-01-21,P0007,477.9167064707922
15,2024-01-22,P0007,525.9083252701664
15,2024-01-23,P0007,469.58761318571015
15,2024-01-24,P0007,480.66293539147114
15,2024-01-25,P0007,675.1150050827358
15,2024-01-26,P0007,500.68175982750387
15,2024-01-27,P0007,587.1623351510807
15,2024-01-28,P0007,510.2648566913915
15,2024-01-29,P0007,496.0033847499557
15,2024-01-30,P0007,463.313059628998
15,2024-01-03,P0013,287.1651030559953
15,2024-01-04,P0013,291.67260155680844
15,2024-01-05,P0013,411.48405587106345
15,2024-01-06,P0013,297.28625907262665
15,2024-01-07,P0013,366.3004247666801
15,2024-01-08,P0013,305.00063511061444
15,2024-01-09,P0013,345.66126333873217
15,2024-01-10,P0013,353.22935543083094
15,2024-01-11,P0013,299.36516087804296
15,2024-01-12,P0013,293.9146988736636
15,2024-01-13,P0013,298.1094102073803
15,2024-01-14,P0013,282.54683720422827
15,2024-01-15,P0013,298.561652301501
15,2024-01-16,P0013,346.32002628023736
15,2024-01-17,P0013,354.44419642137717
15,2024-01-18,P0013,506.09284876048196
15,2024-01-19,P0013,458.76627421058055
15,2024-01-20,P0013,545.8912072081177
15,2024-01-21,P0013,459.96933895139335
15,2024-01-22,P0013,511.16804638925254
15,2024-01-23,P0013,584.4039401901522
15,2024-01-24,P0013,478.9017887904806
15,2024-01-25,P0013,661.5896682116086
15,2024-01-26,P0013,495.87738148845705
15,2024-01-27,P0013,588.1510504329854
15,2024-01-28,P0013,508.3648153988895
15,2024-01-29,P0013,481.9693085464964
15,2024-01-30,P0013,461.8778523043749
15,2024-01-03,P0004,302.35376960409553
15,2024-01-04,P0004,317.5118892371306
15,2024-01-05,P0004,343.4100650370722
15,2024-01-06,P0004,328.5089677593914
15,2024-01-07,P0004,323.6643076454392
15,2024-01-08,P0004,426.055339665424
15,2024-01-09,P0004,303.72735418399697
15,2024-01-10,P0004,305.33834786777436
15,2024-01-11,P0004,405.72003566257996
15,2024-01-12,P0004,404.4860448428528
15,2024-01-13,P0004,323.0261235114655
15,2024-01-14,P0004,389.54877489778653
15,2024-01-15,P0004,318.1661990671055
15,2024-01-16,P0004,372.567055434409
15,2024-01-17,P0004,301.67113185433175
15,2024-01-18,P0004,639.6490850148576
15,2024-01-19,P0004,456.8971674048951
