date,store,product,pred
2024-01-22,S002,P0003,118.09863486856294
2024-01-23,S002,P0003,88.42877922951811
2024-01-24,S002,P0003,138.06042057380233
2024-01-25,S002,P0003,109.53345306638917
2024-01-26,S002,P0003,108.99436883991228
2024-01-27,S002,P0003,105.81441077319269
2024-01-28,S002,P0003,129.24906824574256
2024-01-29,S002,P0003,92.59905873423115
2024-01-30,S002,P0003,89.04747217446346
2024-01-03,S002,P0004,65.61932312945854
2024-01-04,S002,P0004,78.26754932909562
2024-01-05,S002,P0004,65.49513915845158
2024-01-06,S002,P0004,69.42764241531368
2024-01-07,S002,P0004,80.58296381782145
2024-01-08,S002,P0004,100.6899804238943
2024-01-09,S002,P0004,105.41695285741339
2024-01-10,S002,P0004,90.87730747749276
2024-01-11,S002,P0004,117.39366273448222
2024-01-12,S002,P0004,133.13897661841483
2024-01-13,S002,P0004,104.19246892451082
2024-01-14,S002,P0004,133.78060374865348
2024-01-15,S002,P0004,103.91878329079171
2024-01-16,S002,P0004,113.11644904644106
2024-01-17,S002,P0004,103.28560229809902
2024-01-18,S002,P0004,140.91880363840153
2024-01-19,S002,P0004,91.30904075582538
2024-01-20,S002,P0004,146.3312574322314
2024-01-21,S002,P0004,113.64131066804964
2024-01-22,S002,P0004,89.03513971301766
2024-01-23,S002,P0004,89.71253426508093
2024-01-24,S002,P0004,111.02804478759928
2024-01-25,S002,P0004,110.89738392625746
2024-01-26,S002,P0004,141.09188812788696
2024-01-27,S002,P0004,110.26442418114556
2024-01-28,S002,P0004,131.19455852676566
2024-01-29,S002,P0004,90.32398269266795
2024-01-30,S002,P0004,89.78299174690197
2024-01-03,S002,P0005,61.113408200941876
2024-01-04,S002,P0005,50.2800113047817
2024-01-05,S002,P0005,61.175707647868826
2024-01-06,S002,P0005,46.20052309454957
2024-01-07,S002,P0005,50.12676798740374
2024-01-08,S002,P0005,49.98560321185928
2024-01-09,S002,P0005,86.15902354264817
2024-01-10,S002,P0005,76.2003836305997
2024-01-11,S002,P0005,76.7600066190595
2024-01-12,S002,P0005,86.14764945215678
2024-01-13,S002,P0005,86.46031566530576
2024-01-14,S002,P0005,86.15740472185648
2024-01-15,S002,P0005,85.6210341734777
2024-01-16,S002,P0005,99.81906683964756
2024-01-17,S002,P0005,85.6210341734777
2024-01-18,S002,P0005,91.81747817172351
2024-01-19,S002,P0005,98.91618702823139
2024-01-20,S002,P0005,116.48435688459988
2024-01-21,S002,P0005,101.7083444499299
2024-01-22,S002,P0005,76.07850091996976
2024-01-23,S002,P0005,76.36671515521051
2024-01-24,S002,P0005,118.28603904700952
2024-01-25,S002,P0005,92.16739667915027
2024-01-26,S002,P0005,116.3451899707783
2024-01-27,S002,P0005,116.11776896665395
2024-01-28,S002,P0005,86.46471821071393
2024-01-29,S002,P0005,77.26632713119467
2024-01-30,S002,P0005,77.26632713119467
2024-01-03,S002,P0006,97.1074845395754
2024-01-04,S002,P0006,106.97653782336361
2024-01-05,S002,P0006,77.72662573167864
2024-01-06,S002,P0006,78.39923475371722
2024-01-07,S002,P0006,86.58152446090294
2024-01-08,S002,P0006,106.43088619158516
2024-01-09,S002,P0006,83.73378740978363
2024-01-10,S002,P0006,76.3630619958915
2024-01-11,S002,P0006,78.3088895909515
2024-01-12,S002,P0006,111.10912346303233
2024-01-13,S002,P0006,82.96399474383453
2024-01-14,S002,P0006,86.42587081349534
2024-01-15,S002,P0006,85.89274860176418
2024-01-16,S002,P0006,77.79505769804574
2024-01-17,S002,P0006,85.77315382223429
2024-01-18,S002,P0006,89.54869560398457
2024-01-19,S002,P0006,76.65647254842258
2024-01-20,S002,P0006,89.53548130576952
2024-01-21,S002,P0006,95.21808225233809
2024-01-22,S002,P0006,76.30884161774306
2024-01-23,S002,P0006,94.38824413684306
2024-01-24,S002,P0006,112.63073811581874
2024-01-25,S002,P0006,113.59350462977574
2024-01-26,S002,P0006,88.1734696473265
2024-01-27,S002,P0006,88.54130939353081
2024-01-28,S002,P0006,105.87071834313119
2024-01-29,S002,P0006,76.59129034815193
2024-01-30,S002,P0006,76.63829791212942
2024-01-03,S002,P0007,38.35355074801563
2024-01-04,S002,P0007,43.729350758160805
2024-01-05,S002,P0007,28.54243979731687
2024-01-06,S002,P0007,27.998144776843787
2024-01-07,S002,P0007,31.81012618850585
2024-01-08,S002,P0007,31.288453392112032
2024-01-09,S002,P0007,87.48547884684696
2024-01-10,S002,P0007,98.8160178069812
2024-01-11,S002,P0007,75.00986255841998
2024-01-12,S002,P0007,87.5396992249954
2024-01-13,S002,P0007,109.97779077831453
2024-01-14,S002,P0007,87.40456222855536
2024-01-15,S002,P0007,86.41673390144743
2024-01-16,S002,P0007,98.95823526076065
2024-01-17,S002,P0007,110.77872893993799
2024-01-18,S002,P0007,93.13846273553413
2024-01-19,S002,P0007,79.324295962549
2024-01-20,S002,P0007,116.57534714451941
2024-01-21,S002,P0007,78.49781725679453
2024-01-22,S002,P0007,78.49308816039205
2024-01-23,S002,P0007,78.54009572436954
2024-01-24,S002,P0007,90.02211129482542
2024-01-25,S002,P0007,114.75971524541144
2024-01-26,S002,P0007,88.88528906869485
2024-01-27,S002,P0007,117.52983183979269
2024-01-28,S002,P0007,88.46999671711741
2024-01-29,S002,P0007,79.06999966160123
2024-01-30,S002,P0007,79.06999966160123
2024-01-03,S002,P0008,81.90654925729046
2024-01-04,S002,P0008,88.50034989360195
2024-01-05,S002,P0008,79.33444180209497
2024-01-06,S002,P0008,63.49543095697085
2024-01-07,S002,P0008,72.21713022496708
2024-01-08,S002,P0008,72.21713022496708
2024-01-09,S002,P0008,119.76696901630625
2024-01-10,S002,P0008,85.56022990249416
2024-01-11,S002,P0008,106.17536483847103
2024-01-12,S002,P0008,96.4784767580605
2024-01-13,S002,P0008,97.47094506334628
2024-01-14,S002,P0008,96.51158833732383
2024-01-15,S002,P0008,96.4784767580605
2024-01-16,S002,P0008,106.5923606077984
2024-01-17,S002,P0008,118.73111041356897
2024-01-18,S002,P0008,104.91938978526599
2024-01-19,S002,P0008,85.50229069121731
2024-01-20,S002,P0008,105.00753001253592
2024-01-21,S002,P0008,85.04190462443844
2024-01-22,S002,P0008,85.50229069121731
2024-01-23,S002,P0008,108.17105283453158
2024-01-24,S002,P0008,134.9184586880962
2024-01-25,S002,P0008,108.3617366596842
2024-01-26,S002,P0008,106.16556548331066
2024-01-27,S002,P0008,133.47263669930626
2024-01-28,S002,P0008,96.62069421183995
2024-01-29,S002,P0008,85.64450814499676
2024-01-30,S002,P0008,85.64450814499676
2024-01-03,S002,P0009,63.82046414412355
2024-01-04,S002,P0009,73.16144761898406
2024-01-05,S002,P0009,62.53107207293464
2024-01-06,S002,P0009,81.20481610249963
2024-01-07,S002,P0009,71.93634629521218
2024-01-08,S002,P0009,71.93634629521218
2024-01-09,S002,P0009,126.63331074130848
2024-01-10,S002,P0009,86.98858081064179
2024-01-11,S002,P0009,113.82079288908201
2024-01-12,S002,P0009,98.84175213176913
2024-01-13,S002,P0009,98.13746999080101
2024-01-14,S002,P0009,99.67254602610684
2024-01-15,S002,P0009,97.88433409672086
2024-01-16,S002,P0009,114.67376423274831
2024-01-17,S002,P0009,124.10735197435183
2024-01-18,S002,P0009,106.09287351819347
2024-01-19,S002,P0009,86.21372631580346
2024-01-20,S002,P0009,133.92502408193528
2024-01-21,S002,P0009,110.92822487828234
2024-01-22,S002,P0009,85.68215539843192
2024-01-23,S002,P0009,85.44067403587562
2024-01-24,S002,P0009,135.07396570995607
2024-01-25,S002,P0009,107.14156929236042
2024-01-26,S002,P0009,106.09287351819347
2024-01-27,S002,P0009,134.83866732298853
2024-01-28,S002,P0009,97.67090454315857
2024-01-29,S002,P0009,85.90106010265448
2024-01-30,S002,P0009,85.68215539843192
2024-01-03,S002,P0010,63.1389689138146
2024-01-04,S002,P0010,93.93374792038118
2024-01-05,S002,P0010,84.30914906441402
2024-01-06,S002,P0010,65.42452018180387
2024-01-07,S002,P0010,94.86591373895496
2024-01-08,S002,P0010,73.8431896605673
2024-01-09,S002,P0010,102.56839577861768
2024-01-10,S002,P0010,114.48071462282803
2024-01-11,S002,P0010,88.70054675985978
2024-01-12,S002,P0010,99.69815868554696
2024-01-13,S002,P0010,99.70246551376013
2024-01-14,S002,P0010,98.58388643219473
2024-01-15,S002,P0010,99.86420816592438
2024-01-16,S002,P0010,111.65428186465239
2024-01-17,S002,P0010,124.30077154252814
2024-01-18,S002,P0010,109.60011992116792
2024-01-19,S002,P0010,87.0512446772435
2024-01-20,S002,P0010,110.29980667886637
2024-01-21,S002,P0010,112.27833602273161
2024-01-22,S002,P0010,87.23702129079153
2024-01-23,S002,P0010,86.68161262625796
2024-01-24,S002,P0010,141.06118894088172
2024-01-25,S002,P0010,107.37488183176494
2024-01-26,S002,P0010,110.558801465932
2024-01-27,S002,P0010,136.04632368435128
2024-01-28,S002,P0010,98.58388643219473
2024-01-29,S002,P0010,86.68161262625796
2024-01-30,S002,P0010,85.85788947338877
2024-01-03,S002,P0011,82.804596660464
2024-01-04,S002,P0011,99.74392288534081
2024-01-05,S002,P0011,86.57120170849743
2024-01-06,S002,P0011,78.23275113080206
2024-01-07,S002,P0011,73.21475673525211
2024-01-08,S002,P0011,71.97370816702237
2024-01-09,S002,P0011,100.38068904962486
2024-01-10,S002,P0011,88.00185786011998
2024-01-11,S002,P0011,110.36918012315255
2024-01-12,S002,P0011,100.50523494834084
2024-01-13,S002,P0011,127.5291390160322
2024-01-14,S002,P0011,100.35886859657806
2024-01-15,S002,P0011,127.36072593152441
2024-01-16,S002,P0011,86.88262634322093
2024-01-17,S002,P0011,128.04200013363078
2024-01-18,S002,P0011,109.5406871380892
2024-01-19,S002,P0011,83.97345972795384
2024-01-20,S002,P0011,137.9449954525684
2024-01-21,S002,P0011,86.5037371815858
2024-01-22,S002,P0011,87.10005027797973
2024-01-23,S002,P0011,93.43399031586351
2024-01-24,S002,P0011,107.0968168810124
2024-01-25,S002,P0011,108.20332332488248
2024-01-26,S002,P0011,108.20332332488248
2024-01-27,S002,P0011,108.20332332488248
2024-01-28,S002,P0011,99.8484455539748
2024-01-29,S002,P0011,86.5037371815858
2024-01-30,S002,P0011,86.80519434928352
2024-01-03,S002,P0012,45.49835006595701
2024-01-04,S002,P0012,49.10234043234718
2024-01-05,S002,P0012,45.81101627910599
2024-01-06,S002,P0012,44.96214945275
2024-01-07,S002,P0012,63.70334968842217
2024-01-08,S002,P0012,48.819816870297856
2024-01-09,S002,P0012,104.55036859828886
2024-01-10,S002,P0012,76.19480193677693
2024-01-11,S002,P0012,93.78335075155086
2024-01-12,S002,P0012,104.36114358053192
2024-01-13,S002,P0012,104.36114358053192
2024-01-14,S002,P0012,82.48250513145607
2024-01-15,S002,P0012,82.48250513145607
2024-01-16,S002,P0012,75.88213572362795
2024-01-17,S002,P0012,103.78589048293088
2024-01-18,S002,P0012,115.44279938470878
2024-01-19,S002,P0012,77.14740897839128
2024-01-20,S002,P0012,87.653198515737
2024-01-21,S002,P0012,76.19480193677693
2024-01-22,S002,P0012,94.50082130293134
2024-01-23,S002,P0012,94.50082130293134
2024-01-24,S002,P0012,88.84318912635383
2024-01-25,S002,P0012,112.19325020874086
2024-01-26,S002,P0012,89.41273621764375
2024-01-27,S002,P0012,89.49570201640395
2024-01-28,S002,P0012,83.46420708661213
2024-01-29,S002,P0012,76.54033111684521
2024-01-30,S002,P0012,76.96850481281017
2024-01-03,S002,P0013,66.04786239464138
2024-01-04,S002,P0013,75.73401625045442
2024-01-05,S002,P0013,83.40429106161567
2024-01-06,S002,P0013,64.781584539215
2024-01-07,S002,P0013,93.3740791241712
2024-01-08,S002,P0013,74.82017755422075
2024-01-09,S002,P0013,131.05678465965133
2024-01-10,S002,P0013,112.45933397205356
2024-01-11,S002,P0013,89.10875411315902
2024-01-12,S002,P0013,102.9102405587991
2024-01-13,S002,P0013,102.70747997705423
2024-01-14,S002,P0013,102.75847103608768
2024-01-15,S002,P0013,102.70747997705423
2024-01-16,S002,P0013,112.45321900942771
2024-01-17,S002,P0013,130.90845224324607
2024-01-18,S002,P0013,111.98144015128354
2024-01-19,S002,P0013,89.93384695269013
2024-01-20,S002,P0013,110.35902411122395
2024-01-21,S002,P0013,89.01141275578718
2024-01-22,S002,P0013,89.43118126732114
2024-01-23,S002,P0013,112.60155142583301
2024-01-24,S002,P0013,110.1598608990549
2024-01-25,S002,P0013,141.41072492287142
2024-01-26,S002,P0013,110.38502103819006
2024-01-27,S002,P0013,141.41072492287142
2024-01-28,S002,P0013,104.49378263145859
2024-01-29,S002,P0013,94.32963363905405
2024-01-30,S002,P0013,94.05867473360324
2024-01-03,S002,P0014,45.39057999062782
2024-01-04,S002,P0014,50.54256457194446
2024-01-05,S002,P0014,59.70732424498322
2024-01-06,S002,P0014,45.39057999062782
2024-01-07,S002,P0014,49.625435535093935
2024-01-08,S002,P0014,49.860951533165775
2024-01-09,S002,P0014,106.06711057270955
2024-01-10,S002,P0014,76.09779407781005
2024-01-11,S002,P0014,76.0468030187766
2024-01-12,S002,P0014,83.23924622394729
2024-01-13,S002,P0014,82.92658001079832
2024-01-14,S002,P0014,83.23924622394729
2024-01-15,S002,P0014,82.97757106983177
2024-01-16,S002,P0014,97.08753150362226
2024-01-17,S002,P0014,83.12934059254319
2024-01-18,S002,P0014,113.44003216383233
2024-01-19,S002,P0014,97.22974895740171
2024-01-20,S002,P0014,113.31076907254237
2024-01-21,S002,P0014,96.47927546708954
2024-01-22,S002,P0014,97.01342776960391
2024-01-23,S002,P0014,76.16046220864784
2024-01-24,S002,P0014,89.45094430187594
2024-01-25,S002,P0014,88.60646859747621
2024-01-26,S002,P0014,89.50762365161974
2024-01-27,S002,P0014,111.55761907740145
2024-01-28,S002,P0014,83.52239926095987
2024-01-29,S002,P0014,76.68065896548211
2024-01-30,S002,P0014,77.10556478367215
2024-01-03,S002,P0015,108.88443974852255
2024-01-04,S002,P0015,94.32947227021975
2024-01-05,S002,P0015,84.83524281069835
2024-01-06,S002,P0015,84.88021311854088
2024-01-07,S002,P0015,115.67827351637436
2024-01-08,S002,P0015,93.14056812731086
2024-01-09,S002,P0015,107.37314943025739
2024-01-10,S002,P0015,76.80436634519899
2024-01-11,S002,P0015,76.70244994133196
2024-01-12,S002,P0015,107.42015699423487
2024-01-13,S002,P0015,107.31824059036785
2024-01-14,S002,P0015,83.87172587047218
2024-01-15,S002,P0015,84.16474357232761
2024-01-16,S002,P0015,78.62755019902876
2024-01-17,S002,P0015,84.21965241221714
2024-01-18,S002,P0015,90.64546532445112
2024-01-19,S002,P0015,76.70244994133196
2024-01-20,S002,P0015,112.58826841019285
2024-01-21,S002,P0015,76.40943223947653
2024-01-22,S002,P0015,76.70244994133196
2024-01-23,S002,P0015,76.7573587812215
2024-01-24,S002,P0015,90.00955217642606
2024-01-25,S002,P0015,89.6146180707036
2024-01-26,S002,P0015,114.17656595507023
2024-01-27,S002,P0015,113.49364524306768
2024-01-28,S002,P0015,107.31824059036785
2024-01-29,S002,P0015,76.64825290670538
2024-01-30,S002,P0015,78.62917741415902
2024-01-03,S002,P0016,81.77270230561008
2024-01-04,S002,P0016,102.13026850774669
2024-01-05,S002,P0016,83.91393298118152
2024-01-06,S002,P0016,86.14101366556028
2024-01-07,S002,P0016,115.27018809317096
2024-01-08,S002,P0016,110.38463446969662
2024-01-09,S002,P0016,107.8319802386967
2024-01-10,S002,P0016,101.81634439653202
2024-01-11,S002,P0016,77.45780990051993
2024-01-12,S002,P0016,85.63151717750208
2024-01-13,S002,P0016,107.8208670792
2024-01-14,S002,P0016,108.03474082044157
2024-01-15,S002,P0016,107.66445848418334
2024-01-16,S002,P0016,99.92644099279714
2024-01-17,S002,P0016,85.72567057710424
2024-01-18,S002,P0016,114.35753200760293
2024-01-19,S002,P0016,77.45780990051993
2024-01-20,S002,P0016,92.13471672022949
2024-01-21,S002,P0016,77.14514368737096
2024-01-22,S002,P0016,77.52299210079059
2024-01-23,S002,P0016,99.78422353901769
2024-01-24,S002,P0016,92.66451818851823
2024-01-25,S002,P0016,93.10709341832602
2024-01-26,S002,P0016,92.69582117230988
2024-01-27,S002,P0016,93.10709341832602
2024-01-28,S002,P0016,85.19290141023882
2024-01-29,S002,P0016,77.19613474640441
2024-01-30,S002,P0016,77.14514368737096
2024-01-03,S002,P0017,28.041368077796704
2024-01-04,S002,P0017,31.287023466173913
2024-01-05,S002,P0017,36.96191929870038
2024-01-06,S002,P0017,27.796997704309046
2024-01-07,S002,P0017,30.197907831981844
2024-01-08,S002,P0017,40.96736132117478
2024-01-09,S002,P0017,83.81092115743735
2024-01-10,S002,P0017,94.61188965669196
2024-01-11,S002,P0017,76.58546104985255
2024-01-12,S002,P0017,83.92366161431713
2024-01-13,S002,P0017,103.76764356393696
2024-01-14,S002,P0017,83.92366161431713
2024-01-15,S002,P0017,83.7728844608934
2024-01-16,S002,P0017,76.58546104985255
2024-01-17,S002,P0017,83.96169831086108
2024-01-18,S002,P0017,89.09893005319691
2024-01-19,S002,P0017,78.73705608511594
2024-01-20,S002,P0017,113.52375096932123
2024-01-21,S002,P0017,94.56488209271447
2024-01-22,S002,P0017,94.56488209271447
2024-01-23,S002,P0017,76.73623820327629
2024-01-24,S002,P0017,110.18808205410723
2024-01-25,S002,P0017,89.09893005319691
2024-01-26,S002,P0017,88.30531695079914
2024-01-27,S002,P0017,110.7349694598279
2024-01-28,S002,P0017,102.77464572099322
2024-01-29,S002,P0017,77.86905781577714
2024-01-30,S002,P0017,76.65824490978817
2024-01-03,S002,P0018,81.04148024054703
2024-01-04,S002,P0018,103.91259023014467
2024-01-05,S002,P0018,98.38416291572261
2024-01-06,S002,P0018,79.52835782443275
2024-01-07,S002,P0018,88.1048447321718
2024-01-08,S002,P0018,88.1048447321718
2024-01-09,S002,P0018,82.15406726062359
2024-01-10,S002,P0018,74.23960533391315
2024-01-11,S002,P0018,92.61459482777742
2024-01-12,S002,P0018,100.58371274486962
2024-01-13,S002,P0018,83.58172445214116
2024-01-14,S002,P0018,82.6291174105268
2024-01-15,S002,P0018,82.6291174105268
2024-01-16,S002,P0018,75.92022980508055
2024-01-17,S002,P0018,82.36689795325555
2024-01-18,S002,P0018,88.28096179072162
2024-01-19,S002,P0018,93.24509990405453
2024-01-20,S002,P0018,88.48372237246649
2024-01-21,S002,P0018,75.81900186295462
2024-01-22,S002,P0018,92.56359420496479
2024-01-23,S002,P0018,75.86600942693211
2024-01-24,S002,P0018,88.28096179072162
2024-01-25,S002,P0018,87.3557056001291
2024-01-26,S002,P0018,107.29975851800496
2024-01-27,S002,P0018,108.42777529034235
2024-01-28,S002,P0018,101.60316372003989
2024-01-29,S002,P0018,75.50633564980565
2024-01-30,S002,P0018,75.3207278985747
2024-01-03,S002,P0019,87.96768620056416
2024-01-04,S002,P0019,99.25669697985778
2024-01-05,S002,P0019,110.46022541272077
2024-01-06,S002,P0019,91.5749803895002
2024-01-07,S002,P0019,121.03587221492114
2024-01-08,S002,P0019,128.40995053374203
2024-01-09,S002,P0019,110.3324353379797
2024-01-10,S002,P0019,80.12276408389309
2024-01-11,S002,P0019,78.45143227119839
2024-01-12,S002,P0019,86.31586057739614
2024-01-13,S002,P0019,104.83901261553532
2024-01-14,S002,P0019,86.27954302253967
2024-01-15,S002,P0019,86.31586057739614
2024-01-16,S002,P0019,78.55030065956079
2024-01-17,S002,P0019,86.48030910181784
2024-01-18,S002,P0019,113.00952643130664
2024-01-19,S002,P0019,78.59730822353828
2024-01-20,S002,P0019,94.21934997651839
2024-01-21,S002,P0019,78.59730822353828
2024-01-22,S002,P0019,96.50411620588788
2024-01-23,S002,P0019,78.1668497028833
2024-01-24,S002,P0019,118.24765364363154
2024-01-25,S002,P0019,119.86781133972832
2024-01-26,S002,P0019,118.49198214073692
2024-01-27,S002,P0019,95.17950343829025
2024-01-28,S002,P0019,87.67825193840447
2024-01-29,S002,P0019,78.89125181892406
2024-01-30,S002,P0019,78.89125181892406
2024-01-03,S002,P0020,30.681461394192358
2024-01-04,S002,P0020,33.18660246006865
2024-01-05,S002,P0020,38.234243001786545
2024-01-06,S002,P0020,40.18038485058635
2024-01-07,S002,P0020,33.18660246006865
2024-01-08,S002,P0020,45.72537355637838
2024-01-09,S002,P0020,66.29045147832196
2024-01-10,S002,P0020,61.25637732445943
2024-01-11,S002,P0020,61.78794824183097
2024-01-12,S002,P0020,66.07945572118273
2024-01-13,S002,P0020,66.24344391434447
2024-01-14,S002,P0020,85.64864229239343
2024-01-15,S002,P0020,66.07945572118273
2024-01-16,S002,P0020,61.75494053205026
2024-01-17,S002,P0020,66.57801892877356
2024-01-18,S002,P0020,95.39818914399714
2024-01-19,S002,P0020,61.85558524977509
2024-01-20,S002,P0020,74.65727758383056
2024-01-21,S002,P0020,78.93212940602683
2024-01-22,S002,P0020,79.91511532839468
2024-01-23,S002,P0020,61.85558524977509
2024-01-24,S002,P0020,92.40845551002094
2024-01-25,S002,P0020,74.01966447437187
2024-01-26,S002,P0020,73.91796382187852
2024-01-27,S002,P0020,73.613997206647
2024-01-28,S002,P0020,83.83830987798437
2024-01-29,S002,P0020,61.54480465957663
2024-01-30,S002,P0020,62.67507222198696
2024-01-03,S003,P0001,33.490557224508315
2024-01-04,S003,P0001,33.39696400444438
2024-01-05,S003,P0001,31.905948694257688
2024-01-06,S003,P0001,36.23197857338142
2024-01-07,S003,P0001,26.565833654805598
2024-01-08,S003,P0001,34.00562013489062
2024-01-09,S003,P0001,76.47746155956057
2024-01-10,S003,P0001,85.37461073007383
2024-01-11,S003,P0001,112.02067850333617
2024-01-12,S003,P0001,91.56698187963758
2024-01-13,S003,P0001,105.18767155020102
2024-01-14,S003,P0001,85.37461073007383
2024-01-15,S003,P0001,90.82658719380696
2024-01-16,S003,P0001,85.35643609378066
2024-01-17,S003,P0001,76.72063139045986
2024-01-18,S003,P0001,85.46281743643387
2024-01-19,S003,P0001,111.57188707308153
2024-01-20,S003,P0001,90.9752954102778
2024-01-21,S003,P0001,95.61870336287055
2024-01-22,S003,P0001,112.10465623994695
2024-01-23,S003,P0001,85.32776159884598
2024-01-24,S003,P0001,90.6788122463074
2024-01-25,S003,P0001,88.60745536681858
2024-01-26,S003,P0001,75.0508755554099
2024-01-27,S003,P0001,76.47746155956057
2024-01-28,S003,P0001,83.05136740352866
2024-01-29,S003,P0001,72.28139249907048
2024-01-30,S003,P0001,91.68479317539159
2024-01-03,S003,P0002,76.44197436527293
2024-01-04,S003,P0002,61.28358029822824
2024-01-05,S003,P0002,74.51088975415924
2024-01-06,S003,P0002,64.74785827890128
2024-01-07,S003,P0002,76.12952083310644
2024-01-08,S003,P0002,62.019993733389335
2024-01-09,S003,P0002,88.91094096907621
2024-01-10,S003,P0002,103.2322064304135
2024-01-11,S003,P0002,111.22666885713049
2024-01-12,S003,P0002,112.08830175871394
2024-01-13,S003,P0002,104.69179691953302
2024-01-14,S003,P0002,104.65952479527107
2024-01-15,S003,P0002,152.42689578453647
2024-01-16,S003,P0002,131.9270468980205
2024-01-17,S003,P0002,95.26561059011429
2024-01-18,S003,P0002,104.02761944315564
2024-01-19,S003,P0002,115.11582536360633
2024-01-20,S003,P0002,145.47253386039125
2024-01-21,S003,P0002,95.1619358711436
2024-01-22,S003,P0002,111.09259778769378
2024-01-23,S003,P0002,103.21962210117084
2024-01-24,S003,P0002,111.57912967562098
2024-01-25,S003,P0002,139.40113626288328
2024-01-26,S003,P0002,111.77397544827241
2024-01-27,S003,P0002,111.77397544827241
2024-01-28,S003,P0002,102.66952142941787
2024-01-29,S003,P0002,88.62680866718401
2024-01-30,S003,P0002,110.15578636252107
2024-01-03,S003,P0003,46.785752605953164
2024-01-04,S003,P0003,49.42391992187798
2024-01-05,S003,P0003,71.84447949366232
2024-01-06,S003,P0003,62.2127794713298
2024-01-07,S003,P0003,46.64871106892651
2024-01-08,S003,P0003,62.2421031702129
2024-01-09,S003,P0003,90.51331295253036
2024-01-10,S003,P0003,116.29149566568098
2024-01-11,S003,P0003,128.42703056885264
2024-01-12,S003,P0003,99.80080231971017
2024-01-13,S003,P0003,95.2917022426206
2024-01-14,S003,P0003,94.90492965491069
2024-01-15,S003,P0003,102.39095832014522
2024-01-16,S003,P0003,116.77882621124652
2024-01-17,S003,P0003,85.0068012671042
2024-01-18,S003,P0003,96.99822054637181
2024-01-19,S003,P0003,121.7095641660618
2024-01-20,S003,P0003,99.26095488702319
2024-01-21,S003,P0003,84.91557487235819
2024-01-22,S003,P0003,124.25609644195599
2024-01-23,S003,P0003,95.18319798650516
2024-01-24,S003,P0003,104.62437812466239
2024-01-25,S003,P0003,99.59141624399965
2024-01-26,S003,P0003,86.3461673627793
2024-01-27,S003,P0003,85.08515302621255
2024-01-28,S003,P0003,114.92110094866273
2024-01-29,S003,P0003,85.08515302621255
2024-01-30,S003,P0003,97.99576592180877
2024-01-03,S003,P0004,62.54644443396711
2024-01-04,S003,P0004,64.21661475063718
2024-01-05,S003,P0004,74.70701665569263
2024-01-06,S003,P0004,65.52658323779383
2024-01-07,S003,P0004,61.92935262582686
2024-01-08,S003,P0004,81.37719983246153
2024-01-09,S003,P0004,91.87071548437588
2024-01-10,S003,P0004,103.46764434207789
2024-01-11,S003,P0004,147.1887677890021
2024-01-12,S003,P0004,147.09138053786842
2024-01-13,S003,P0004,103.19286240643432
2024-01-14,S003,P0004,133.88265305245636
2024-01-15,S003,P0004,111.07690167915518
2024-01-16,S003,P0004,134.14514333883065
2024-01-17,S003,P0004,91.75461225939762
2024-01-18,S003,P0004,132.52347112759972
2024-01-19,S003,P0004,112.24671950001827
2024-01-20,S003,P0004,146.6479089757697
2024-01-21,S003,P0004,117.31528798845535
2024-01-22,S003,P0004,118.78600601953056
2024-01-23,S003,P0004,109.0647258714878
2024-01-24,S003,P0004,90.93326548977068
2024-01-25,S003,P0004,113.20630834032738
2024-01-26,S003,P0004,113.41703448754419
2024-01-27,S003,P0004,89.10937099141549
2024-01-28,S003,P0004,132.15927384471726
2024-01-29,S003,P0004,89.54983140335675
2024-01-30,S003,P0004,109.97148213030694
2024-01-03,S003,P0005,35.89948251766352
2024-01-04,S003,P0005,27.89567542671856
2024-01-05,S003,P0005,46.373377122705506
2024-01-06,S003,P0005,27.717839213076026
2024-01-07,S003,P0005,26.77175783769393
2024-01-08,S003,P0005,27.447414740522934
2024-01-09,S003,P0005,78.71720227404234
2024-01-10,S003,P0005,88.82753986408098
2024-01-11,S003,P0005,94.06516930771672
2024-01-12,S003,P0005,94.00332391852511
2024-01-13,S003,P0005,88.82753986408098
2024-01-14,S003,P0005,88.42752599203156
2024-01-15,S003,P0005,93.87304940713963
2024-01-16,S003,P0005,111.79725098647882
2024-01-17,S003,P0005,78.20973141736621
2024-01-18,S003,P0005,88.64411197966068
2024-01-19,S003,P0005,116.10598812840361
2024-01-20,S003,P0005,116.89645014510813
2024-01-21,S003,P0005,98.81410027095468
2024-01-22,S003,P0005,92.45788437566179
2024-01-23,S003,P0005,88.68532241030152
2024-01-24,S003,P0005,97.0861271377956
2024-01-25,S003,P0005,89.12872255921052
2024-01-26,S003,P0005,97.51738636480152
2024-01-27,S003,P0005,95.93802039544292
2024-01-28,S003,P0005,86.0489827656063
2024-01-29,S003,P0005,76.91017388616807
2024-01-30,S003,P0005,94.45300681608497
2024-01-03,S003,P0006,33.96140445578984
2024-01-04,S003,P0006,33.15167812339545
2024-01-05,S003,P0006,33.11704944030491
2024-01-06,S003,P0006,29.421619715103226
2024-01-07,S003,P0006,27.479084221762534
2024-01-08,S003,P0006,33.15167812339545
2024-01-09,S003,P0006,77.25995347212925
2024-01-10,S003,P0006,85.22649734430392
2024-01-11,S003,P0006,91.18834924254924
2024-01-12,S003,P0006,116.40019286332138
2024-01-13,S003,P0006,85.22649734430392
